id,stationery
5485,['便签纸']
5486,"['圆珠笔', '中性笔']"
5487,"['笔筒', '软笔']"
5488,['修正液']
5489,"['手提金库', '档案袋', '证书系列', '台座系列', '橡皮', '中性笔']"
5490,"['文件套', '剪刀', '复写纸']"
5491,"['无孔文件夹', '订书机', '圆珠笔', '铅笔', '仪尺', '名片盒', '中性笔']"
5492,"['胶带', '笔筒', '分类文件夹', '活页本', '中性笔']"
5493,"['相册', '台历架']"
5494,"['档案盒', '胶带', '无孔文件夹', '白板笔', '胶棒', '圆珠笔', '图纸夹', '台笔', '橡皮']"
5495,"['胶带', '无线装订本', '橡皮', '用友耗材', '便利贴']"
5496,"['削笔刀', '胶带', '台座系列', '票夹', '笔筒', '号码机', '胶棒', '票据夹', '修正带', '橡皮']"
5497,"['铅笔', '活页本']"
5498,['卡片袋']
5499,"['档案盒', '便签纸', '白板笔', '复写纸', '活页本', '台笔', '中性笔']"
5500,"['便签纸', '档案袋', '报告夹', '墨水笔芯', '剪刀', '活页本', 'CD包/册', '中性笔', '便利贴']"
5501,"['档案袋', '炭笔', '胶棒', '圆珠笔', '无线装订本']"
5503,"['支票夹', '胶棒', '复写纸', '铅笔', '活页本', '钢笔', '无线装订本', '胶水']"
5504,['胶棒']
5505,"['证书系列', '蜡笔', '笔筒', '分类文件夹', '号码机', '圆珠笔', '活页本', '橡皮', '名片盒']"
5506,"['便签纸', '胶带', '文件套', '铅笔']"
5507,"['仪尺', '无线装订本']"
5508,"['档案盒', '便签纸', '报告夹', '文件套']"
5509,"['档案袋', '印章箱', '胶棒', '中性笔', '便利贴']"
5510,"['白板系列', '印章箱', '铅笔', '中性笔']"
5511,"['胶带', '支票夹', '复写纸', '中性笔']"
5512,"['公事包', '铅笔', '中性笔']"
5513,"['财务计算器', '墨水笔芯', '炭笔', '票据夹', '中性笔']"
5515,['圆珠笔']
5516,"['档案袋', '活页本', '板夹']"
5517,"['圆珠笔', '图纸夹', '修正带', '无线装订本', '板夹']"
5518,"['胶带', '笔袋', '支票夹', '圆珠笔', '复写纸', '中性笔']"
5519,['档案盒']
5520,"['便签纸', '胶带', '电脑夹', '印台', '支票夹', '中性笔', '便利贴']"
5521,"['档案盒', '相册', '计算器', '橡皮']"
5522,"['便签纸', '无线装订本', '资料架']"
5523,"['便签纸', '胶棒']"
5524,"['便签纸', '无线装订本']"
5525,"['档案盒', '支票夹', '拍纸本', '圆珠笔', '账本账册', '铅笔', '台笔']"
5526,['账本账册']
5527,"['档案袋', '台座系列', '笔袋', '会议记录本', '螺旋本', '笔筒', '钥匙管理', '圆珠笔', '复写纸', '钢笔', '橡皮', '用友耗材']"
5528,"['记号笔', '圆珠笔', '毛笔', '中性笔']"
5529,"['证书系列', '蜡笔', '白板笔', '订书机', '圆珠笔', '挂劳夹', '软笔', '中性笔']"
5530,"['凭证单据', '书立', '圆珠笔', '活页本', '修正带', '名片盒', '中性笔', '便利贴']"
5531,['橡皮']
5532,['铅笔']
5533,"['笔袋', '圆珠笔']"
5534,"['削笔刀', '印章箱', '订书机', '书立', '号码机', '剪刀', '铅笔', '无线装订本', '便利贴']"
5535,"['档案盒', '无孔文件夹', '圆珠笔']"
5536,"['便签纸', '胶带', '起钉器', '无线装订本', '橡皮', '名片盒']"
5537,"['印章箱', '胶棒', '橡皮', '中性笔']"
5538,"['分类文件夹', '胶棒', '圆珠笔']"
5539,"['便签纸', '文件套', '修正液']"
5540,"['证书系列', '订书机', '文件套', '胶棒', '账本账册', '中性笔']"
5541,"['台历架', '印台', '墨水笔芯', '切纸刀', '剪刀', '铅笔', '修正带', '无线装订本', '用友耗材']"
5542,"['无孔文件夹', '螺旋本', '支票夹', '计算器', '炭笔', '胶棒', '荧光笔', '圆珠笔', '活页本', '钉针系列', '名片盒', '便利贴']"
5543,"['蜡笔', '印章箱', '电脑夹', '水彩笔', '修正带']"
5544,['胶带']
5545,['卡片袋']
5546,"['档案袋', '铅笔']"
5547,['复写纸']
5548,"['蜡笔', '印章箱', '笔袋', '电脑夹', '报告夹', '专用印章', '圆珠笔', '活页本', '挂劳夹', '修正带']"
5549,"['胶带', '无孔文件夹', '印章箱', '白板笔', '凭证单据', '印台', '支票夹', '文件套', '号码机', '图纸夹', '复写纸', '账本账册', '钢笔', '无线装订本', '橡皮', '软笔', '名片盒', '便利贴']"
5550,"['文件套', '圆珠笔', '中性笔']"
5551,"['无孔文件夹', '文件柜', '胶棒', '圆珠笔', '剪刀', '活页本', '橡皮', '中性笔', '便利贴']"
5552,"['笔筒', '圆珠笔', '复写纸']"
5553,"['档案袋', '台座系列', '有孔文件夹', '笔袋', '印台', '圆珠笔', '图纸夹', '铅笔', '名片盒', '便利贴']"
5554,"['螺旋本', '炭笔']"
5555,"['水彩笔', '会议记录本', '财务计算器', '荧光笔', '铅笔', '活页本', '台笔', '软笔', '名片盒', '中性笔', '便利贴']"
5556,['档案盒']
5557,"['会议记录本', '剪刀', '皮面本', '仪尺']"
5558,"['财务计算器', '图纸夹', '铅笔', '中性笔']"
5559,"['档案盒', '相册', '水彩笔', '号码机', '圆珠笔', '活页本', '名片盒', '中性笔', '便利贴']"
5560,"['订书机', '账本账册', '无线装订本']"
5562,"['印台', '财务计算器', '笔筒', '计算器', '文件套', '橡皮', '便利贴']"
5563,"['卡片袋', '有孔文件夹', '铅笔']"
5564,"['卡片袋', '胶棒']"
5565,"['铅笔', '无线装订本', 'CD包/册']"
5566,"['笔筒', '铅笔']"
5567,"['卡片袋', '仪尺', '钉针系列']"
5568,['分类文件夹']
5569,"['便签纸', '白板笔', '印台', '文件套', '起钉器', '板夹', '中性笔']"
5570,"['电脑夹', '印台', '分类文件夹', '公事包', '号码机', '用友耗材', '软笔', '名片盒', '中性笔']"
5571,"['胶带', '胶棒']"
5572,"['便签纸', '胶带', '资料册', '无碳复写票据', '复写纸', '拉链袋', '仪尺', '无线装订本', '毛笔', '板夹', '中性笔']"
5573,['中性笔']
5574,"['笔袋', '订书机']"
5575,['账本账册']
5576,"['卡片袋', '包装用品', '笔筒', '文件套']"
5577,"['白板系列', '水彩笔', '书立', '圆珠笔', '账本账册', '起钉器', '仪尺', '橡皮', '名片盒', '板夹', '中性笔', '便利贴']"
5578,"['档案袋', '卡片袋']"
5579,"['胶带', '证书系列', '电脑夹', '挂劳夹', '中性笔']"
5580,"['档案袋', '印台', '铅笔', '仪尺', '修正带', '无线装订本']"
5581,"['订书机', 'CD包/册']"
5582,"['削笔刀', '铅笔', '活页本', '仪尺', '无线装订本']"
5583,"['钥匙管理', '圆珠笔', '铅笔', '中性笔', '便利贴']"
5584,"['账本账册', '钢笔', '无线装订本']"
5585,"['会议记录本', '支票夹', '圆珠笔', '杂志架', '票据夹', '挂劳夹', '钢笔', '名片盒', '中性笔']"
5586,"['笔袋', '印台', '铅笔', '无线装订本']"
5587,"['档案盒', '档案袋', '支票夹', '修正液', '活页本']"
5588,"['蜡笔', '卡片袋', '电脑夹', '胶棒', '资料册', '账本账册', '无线装订本']"
5589,"['书立', '修正液', '板夹']"
5590,['文件柜']
5591,"['蜡笔', '包装用品', '财务计算器', '复写纸', '活页本', '用友耗材']"
5592,"['仪尺', '无线装订本', '橡皮', '名片盒', '中性笔']"
5593,"['胶带', '印台', '铅笔']"
5594,"['无孔文件夹', '白板笔', '订书机', '记号笔', '胶棒', '活页本', '中性笔']"
5595,"['证书系列', '无孔文件夹', '支票夹', '书立', '圆珠笔', '复写纸', '台笔']"
5596,['圆珠笔']
5598,"['胶带', '号码机', '账本账册', '无线装订本', '中性笔']"
5600,"['削笔刀', '胶棒']"
5601,"['档案袋', '证书系列', '挂劳夹']"
5602,"['印章箱', '白板笔', '书立', '修正液', '切纸刀', '号码机', '资料册', '剪刀', '复写纸', '皮面本', '仪尺', '钢笔', '无线装订本', '台笔', 'CD包/册', '橡皮', '软笔', '板夹', '中性笔']"
5603,"['卡片袋', '修正带']"
5604,"['票据装订机', '拉链袋']"
5605,"['档案盒', '文件套', '活页本', '中性笔']"
5606,['修正带']
5607,"['白板系列', '会议记录本', '钢笔']"
5608,"['票夹', '笔筒']"
5609,"['胶带', '起钉器', '仪尺', '名片盒']"
5610,"['仪尺', '便利贴']"
5611,"['便签纸', '证书系列', '有孔文件夹', 'POP笔', '印章箱', '水彩笔', '文件柜', '订书机', '钥匙管理', '修正液', '切纸刀', '资料册', '荧光笔', '无碳复写票据', '图纸夹', '复写纸', '活页本', '拉链袋', '仪尺', '台笔', '胶水', '中性笔']"
5612,"['胶带', '证书系列', '电脑夹', '记号笔', '修正液', '起钉器', '铅笔', '无线装订本', '中性笔']"
5613,"['水彩笔', '印台', 'CD包/册', '中性笔']"
5614,"['手提金库', '胶带', '圆珠笔', '挂劳夹', '软笔', '名片盒', '便利贴']"
5615,"['笔袋', '圆珠笔', '活页本']"
5616,['卡片袋']
5617,['卡片袋']
5618,"['会议记录本', '橡皮']"
5619,"['档案袋', '印章箱', '钥匙管理', '起钉器', '中性笔']"
5620,"['卡片袋', '专用印章', '铅笔', '修正带', '无线装订本', '中性笔']"
5621,"['便签纸', '圆珠笔']"
5622,"['笔袋', '圆珠笔', '活页本', '中性笔']"
5623,"['白板系列', '档案盒', '支票夹', '圆珠笔', '账本账册', '活页本', '无线装订本', '用友耗材', '中性笔']"
5624,"['档案盒', '胶棒', '圆珠笔', '名片盒']"
5625,"['档案袋', '公事包', '圆珠笔', '复写纸', '杂志架', '无线装订本']"
5626,['卡片袋']
5627,"['证书系列', '铅笔', '中性笔']"
5628,"['胶带', '胶水']"
5629,"['便签纸', '胶带', '笔袋', '笔筒', '胶棒', '荧光笔', '票据夹', '无线装订本', '橡皮', '用友耗材']"
5631,"['胶带', '中性笔']"
5632,['毛笔']
5633,"['无孔文件夹', '胶带座', '螺旋本', '支票夹']"
5634,"['笔袋', '会议记录本', '圆珠笔', '铅笔', '橡皮', '中性笔']"
5635,"['档案袋', '无孔文件夹', '订书机', '拍纸本', '文件套', '圆珠笔', '铅笔', '仪尺', '钉针系列', '无线装订本', '软笔', '名片盒', '中性笔']"
5636,"['铅笔', '中性笔']"
5637,['中性笔']
5638,['铅笔']
5639,"['订书机', '钥匙管理', '胶棒', '无碳复写票据', '账本账册', '活页本', '中性笔']"
5640,"['荧光笔', '图纸夹', '活页本', '名片盒', '中性笔']"
5641,"['笔袋', '钥匙管理', '文件套', '圆珠笔', '活页本', '中性笔']"
5642,"['笔袋', '橡皮', '名片盒', '中性笔', '便利贴']"
5643,"['台座系列', '中性笔']"
5644,"['档案盒', '票夹', '圆珠笔', '账本账册', '软笔', '名片盒']"
5645,"['胶带', '笔袋', '笔筒', '圆珠笔', '修正带']"
5646,"['台座系列', '会议记录本', '印台', '圆珠笔', '复写纸', '活页本', '报刊架']"
5647,"['笔袋', '圆珠笔', '便利贴']"
5648,"['档案盒', '白板笔', '凭证单据', '公事包', '圆珠笔', '账本账册', '活页本', '仪尺', '修正带', '用友耗材']"
5649,"['台座系列', '无孔文件夹', '会议记录本', '笔筒', '胶棒', '铅笔', '用友耗材']"
5650,"['圆珠笔', '铅笔', '中性笔', '便利贴']"
5651,"['电脑夹', '荧光笔', '圆珠笔', '铅笔', 'CD包/册']"
5652,"['文件柜', '笔筒', '墨水笔芯', '无线装订本']"
5653,"['档案袋', '蜡笔', '会议记录本', '印台', '切纸刀', '铅笔']"
5654,['卡片袋']
5655,"['胶带', '卡片袋', '胶水']"
5656,['无线装订本']
5657,"['证书系列', '资料册', '圆珠笔', '剪刀', '铅笔']"
5658,"['笔筒', '铅笔']"
5659,"['支票夹', '铅笔']"
5660,"['会议记录本', '文件套', '圆珠笔']"
5661,"['削笔刀', '墨水笔芯', '圆珠笔', '复写纸', '账本账册', '橡皮', '名片盒', '板夹']"
5662,['无线装订本']
5663,"['胶带', '档案袋', '台座系列', '圆珠笔', '活页本', '用友耗材', '中性笔']"
5664,"['胶带', '剪刀', '铅笔', '仪尺']"
5665,"['订书机', '名片盒', '板夹', '中性笔']"
5666,['胶棒']
5667,['电脑夹']
5668,"['墨水笔芯', '圆珠笔', '活页本', '钉针系列', '中性笔']"
5669,"['支票夹', '圆珠笔', '复写纸', '中性笔']"
5670,"['削笔刀', '票夹', '圆珠笔', '皮面本', '铅笔', '仪尺', '无线装订本', '橡皮']"
5671,"['台座系列', '书立', '拉链袋', '无线装订本', '毛笔', '软笔', '中性笔']"
5672,"['相册', '印章箱', '笔袋', '订书机', '墨水笔芯', '圆珠笔', '账本账册', '铅笔', '仪尺', '台笔', '毛笔', '中性笔']"
5673,"['胶带', '圆珠笔', '中性笔']"
5674,['修正带']
5675,"['相册', '支票夹', '账本账册', '中性笔']"
5676,"['账本账册', '无线装订本']"
5677,"['档案盒', '墨水笔芯', '圆珠笔', '钉针系列']"
5678,"['手提金库', '证书系列', '无孔文件夹', '台历架', '订书机', '分类文件夹', '书立', '胶棒', '荧光笔', '活页本', '仪尺', '橡皮', '中性笔', '便利贴']"
5679,"['便签纸', '中性笔']"
5680,['无线装订本']
5681,['卡片袋']
5682,"['档案盒', '手提金库', '便签纸', '凭证单据', '切纸刀', '荧光笔', '活页本', '票据夹', '无线装订本']"
5683,"['无孔文件夹', '会议记录本', '凭证单据', '印台', '圆珠笔', '无碳复写票据', '票据夹', '中性笔']"
5684,['圆珠笔']
5685,"['水彩笔', '会议记录本', '圆珠笔', '剪刀', '票据夹', '中性笔', '便利贴']"
5686,"['订书机', '胶棒', '活页本', '中性笔']"
5687,"['便签纸', '卡片袋', '印章箱', '复写纸', '无线装订本', '软笔']"
5688,"['票夹', '会议记录本', '拍纸本', '胶棒', '账本账册', '活页本', '仪尺', '橡皮', '名片盒', '中性笔', '便利贴']"
5689,"['便签纸', '证书系列', '钥匙管理', '专用印章', '胶棒', '圆珠笔', '无线装订本']"
5690,['账本账册']
5691,"['档案袋', '笔筒', '公事包', '胶棒', '剪刀', '钉针系列', '中性笔']"
5692,"['证书系列', '相册', '电脑夹', '文件篮', '分类文件夹', '专用印章', '号码机', '圆珠笔', '账本账册', '名片盒', '中性笔']"
5693,"['文件柜', '号码机', '胶棒', '铅笔', '修正带']"
5694,"['便签纸', 'POP笔', '水彩笔', '文件套', '圆珠笔']"
5695,"['胶带', '档案袋', '电脑夹', '包装用品', '铅笔', '无线装订本']"
5696,"['档案袋', '炭笔']"
5697,"['档案袋', '无孔文件夹', '订书机', '螺旋本', '修正液', '号码机', '中性笔']"
5698,"['包装用品', '支票夹', '铅笔', '活页本', '板夹', '中性笔']"
5699,"['档案盒', '无孔文件夹', '笔袋', '水彩笔', '会议记录本', '文件柜', '订书机', '报告夹', '印台', '螺旋本', '支票夹', '笔筒', '资料册', '圆珠笔', '活页本', '钢笔', '无线装订本', '台笔', '橡皮', '名片盒', '板夹']"
5700,['墨水笔芯']
5701,"['胶带', '炭笔', '修正带', '无线装订本', '用友耗材']"
5702,"['无孔文件夹', '笔袋', '印台', '支票夹', '胶棒', '圆珠笔', '活页本', '仪尺']"
5703,"['剪刀', '无线装订本']"
5704,"['便签纸', '圆珠笔', '铅笔']"
5705,"['笔筒', '荧光笔', '圆珠笔', '无线装订本']"
5706,"['卡片袋', '胶棒', '剪刀']"
5707,"['笔袋', '包装用品', '凭证单据', '书立', '铅笔', '活页本', '名片盒', '中性笔', '便利贴']"
5708,['墨水笔芯']
5709,"['证书系列', '无孔文件夹', '笔袋', '电脑夹', '圆珠笔', '活页本']"
5710,"['凭证单据', '起钉器', '毛笔', '板夹', '中性笔']"
5711,"['无孔文件夹', '电脑夹', '号码机', '钢笔', '修正带', '无线装订本', '中性笔']"
5712,['修正带']
5713,"['笔袋', '书立', '文件套', '修正液', '活页本', '软笔']"
5714,"['证书系列', '笔袋', '拍纸本', '圆珠笔', '活页本', '软笔', '名片盒']"
5715,"['无孔文件夹', '胶带座', '起钉器', '无线装订本', '名片盒', '便利贴']"
5716,['便签纸']
5717,['CD包/册']
5718,"['圆珠笔', '中性笔', '便利贴']"
5719,"['螺旋本', '账本账册', '活页本', '修正带', '用友耗材', '中性笔']"
5720,['中性笔']
5721,"['档案盒', '圆珠笔', '复写纸', '活页本', '橡皮', '名片盒', '中性笔', '便利贴']"
5722,"['便签纸', '胶带', '钥匙管理', '文件套', '公事包', '铅笔', '仪尺', '修正带', '橡皮']"
5723,"['台座系列', '拍纸本', '圆珠笔', '活页本', '修正带', '名片盒', '中性笔']"
5724,"['胶带', '档案袋', '无孔文件夹', '文件套', '胶棒', '剪刀', '复写纸', '铅笔', '钢笔', '中性笔']"
5725,"['白板系列', '档案盒', '相册', '印章箱', '圆珠笔', '名片盒']"
5726,['无线装订本']
5727,"['证书系列', '蜡笔', '印章箱', '会议记录本', '拍纸本', '铅笔', '活页本', '无线装订本', '中性笔']"
5728,"['凭证单据', '笔筒', '号码机', '仪尺', '钢笔', '中性笔']"
5729,"['卡片袋', '胶棒', '剪刀', '无线装订本', '胶水']"
5730,"['档案袋', '笔袋', '文件柜', '订书机', '文件套', '复写纸', '仪尺', 'CD包/册', '中性笔']"
5731,"['铅笔', '便利贴']"
5732,"['证书系列', '电脑夹', '白板笔', '订书机', '圆珠笔', '复写纸', '活页本', '钉针系列', '名片盒', '中性笔']"
5733,"['档案袋', '印章箱', '订书机', '分类文件夹', '胶棒', '票据夹', '仪尺', '软笔', '中性笔', '便利贴']"
5734,"['便签纸', '无孔文件夹', '印章箱', '笔袋', '计算器', '圆珠笔', '起钉器', '名片盒', '中性笔', '便利贴']"
5735,"['印章箱', '文件柜', '螺旋本', '书立', '公事包', '修正液', '铅笔', '台笔', '资料架', '中性笔']"
5736,"['证书系列', '印章箱', '笔筒', '圆珠笔', '票据夹']"
5737,"['无孔文件夹', '笔袋', '支票夹', '公事包', '号码机', '圆珠笔', '板夹', '中性笔', '便利贴']"
5738,['铅笔']
5739,"['档案袋', '卡片袋', '无孔文件夹', '报告夹', '记号笔', '墨水笔芯', '圆珠笔', '名片盒']"
5740,"['活页本', '仪尺', '中性笔', '便利贴']"
5741,['卡片袋']
5742,['便利贴']
5743,"['无孔文件夹', '支票夹', '墨水笔芯', '圆珠笔', '剪刀', '铅笔']"
5744,"['墨水笔芯', '修正带']"
5745,"['会议记录本', '剪刀', '中性笔']"
5746,"['印台', '复写纸', '无线装订本', '中性笔']"
5747,['胶棒']
5748,"['胶棒', '无线装订本', '中性笔']"
5749,"['卡片袋', '铅笔']"
5750,"['圆珠笔', '铅笔', '挂劳夹', '软笔', '名片盒', '中性笔', '便利贴']"
5751,"['证书系列', '仪尺']"
5752,"['白板系列', '胶带', 'POP笔', '订书机', '凭证单据', '支票夹', '文件套', '胶棒', '圆珠笔', '活页本', '仪尺', '毛笔', '橡皮', '中性笔']"
5753,['卡片袋']
5754,"['手提金库', '水彩笔', '螺旋本', '号码机', '圆珠笔', '活页本', '票据夹', '修正带', '无线装订本', '橡皮', '板夹', '中性笔']"
5755,"['包装用品', '无线装订本']"
5756,"['书立', '文件套']"
5757,['中性笔']
5758,"['胶带', '卡片袋', '号码机', '便利贴']"
5759,"['报告夹', '皮面本', '铅笔', '无线装订本']"
5760,"['便签纸', '记号笔', '剪刀', '铅笔']"
5761,['卡片袋']
5762,['无线装订本']
5763,"['胶棒', '铅笔', '中性笔']"
5764,"['便签纸', '相册', '支票夹', '笔筒', '修正液', '圆珠笔', '杂志架', '票据夹', '仪尺', 'CD包/册', '中性笔', '便利贴']"
5765,"['削笔刀', '账本账册', '板夹']"
5766,"['会议记录本', '订书机', '文件套', '复写纸', '账本账册', '活页本', '拉链袋', '用友耗材', '名片盒', '便利贴']"
5767,"['档案盒', '钢笔']"
5768,"['号码机', '圆珠笔']"
5769,['名片盒']
5770,"['POP笔', '分类文件夹', '拉链袋']"
5771,"['便签纸', '胶带', '档案袋', '报告夹', '墨水笔芯', '文件套', '圆珠笔', '账本账册', '中性笔']"
5772,"['手提金库', '笔袋', '会议记录本', '无线装订本', '便利贴']"
5773,"['起钉器', '仪尺']"
5774,"['笔袋', '订书机', '螺旋本', '笔筒', '圆珠笔', '起钉器']"
5775,['圆珠笔']
5776,"['票据装订机', '书立', 'CD包/册']"
5777,"['炭笔', '活页本', '拉链袋', '仪尺', '板夹']"
5778,"['胶带', '印章箱', '印台', '分类文件夹', '复写纸']"
5779,"['无孔文件夹', '报告夹']"
5780,"['胶棒', '圆珠笔']"
5781,"['手提金库', '相册', '无孔文件夹', '笔袋', '文件套', '荧光笔', '剪刀', '起钉器', '铅笔', '无线装订本', '橡皮', '名片盒', '中性笔', '便利贴']"
5782,"['无孔文件夹', '文件柜', '圆珠笔', '无线装订本']"
5783,"['证书系列', '印章箱', '水彩笔', '订书机', '笔筒', '计算器', '剪刀', '修正带', '橡皮', '板夹']"
5784,"['订书机', '复写纸', '票据夹', '中性笔', '便利贴']"
5785,"['卡片袋', '无孔文件夹', '笔筒', '圆珠笔', '账本账册', '铅笔', '活页本', '仪尺', '中性笔']"
5786,"['档案盒', '有孔文件夹', '计算器', '圆珠笔', '便利贴']"
5787,['圆珠笔']
5788,"['笔袋', '圆珠笔', '仪尺']"
5789,"['胶带', '卡片袋', '文件柜', '圆珠笔', '挂劳夹', '无线装订本', '橡皮', '中性笔']"
5790,"['计算器', '胶棒', '橡皮']"
5791,"['印章箱', '胶棒', '铅笔', '橡皮']"
5792,['卡片袋']
5793,"['胶棒', '毛笔', '胶水']"
5794,"['胶带', '无线装订本']"
5795,"['便签纸', '中性笔', '便利贴']"
5796,"['台座系列', '电脑夹', '支票夹', '圆珠笔', '复写纸', '毛笔', '板夹']"
5797,"['电脑夹', '书立', '铅笔', '票据夹', '软笔']"
5798,"['胶带', '订书机', '起钉器', '无线装订本', 'CD包/册', '名片盒', '中性笔']"
5799,"['手提金库', '墨水笔芯', '圆珠笔']"
5800,"['蜡笔', '无线装订本']"
5801,"['书立', '号码机', '起钉器', '名片盒']"
5802,"['圆珠笔', '美工刀']"
5803,"['荧光笔', '圆珠笔']"
5804,"['便签纸', '证书系列', '无孔文件夹', '笔筒', '文件套', '圆珠笔', '账本账册', '仪尺', '中性笔', '便利贴']"
5805,"['档案盒', '手提金库', '便签纸', '档案袋', '笔袋', '票据装订机', '笔筒', '活页本', '仪尺', '橡皮', '板夹', '中性笔']"
5806,"['票据装订机', '圆珠笔', '剪刀', '活页本', '修正带', '中性笔']"
5807,"['胶带', '证书系列', '蜡笔', '凭证单据', '专用印章', '圆珠笔', '铅笔', '活页本']"
5808,"['削笔刀', '证书系列', '电脑夹', '文件柜', '支票夹', '荧光笔', '圆珠笔', '账本账册', '铅笔', '修正带', '用友耗材']"
5809,"['会议记录本', '起钉器', '修正带', '无线装订本', '中性笔']"
5810,"['便签纸', '证书系列', '票夹', '会议记录本', '计算器', '文件套', '荧光笔', '圆珠笔', '复写纸', '拉链袋', '钉针系列', '橡皮', '中性笔', '便利贴']"
5811,"['档案盒', '相册', '印台', '支票夹', '公事包', '圆珠笔', '剪刀', '图纸夹', '无线装订本', '板夹']"
5812,"['胶带', '票夹', '票据装订机', '修正带', '用友耗材']"
5813,"['支票夹', '无线装订本']"
5814,"['螺旋本', '笔筒', '炭笔', '复写纸']"
5815,"['订书机', '活页本', '橡皮']"
5816,"['笔袋', '公事包', '资料册', '中性笔']"
5817,"['便签纸', '圆珠笔', '无线装订本', '板夹']"
5818,"['圆珠笔', '活页本', '修正带']"
5820,['无线装订本']
5821,"['文件套', '无线装订本']"
5822,"['档案盒', '会议记录本', '印台', '文件套', '圆珠笔', '复写纸', '活页本', '毛笔', '便利贴']"
5823,['毛笔']
5824,"['便签纸', '胶带', '台座系列', '仪尺', '无线装订本', '报刊架', '橡皮']"
5825,"['卡片袋', '无孔文件夹', '文件套', '圆珠笔', '活页本', '修正带', '名片盒']"
5826,"['订书机', '剪刀']"
5827,"['包装用品', '剪刀', '修正带']"
5828,"['卡片袋', '修正带']"
5829,"['笔袋', '印台', '支票夹', '公事包', '账本账册', '无线装订本', '名片盒', '便利贴']"
5830,"['胶带', '账本账册', '毛笔', '橡皮', '便利贴']"
5831,['中性笔']
5832,"['削笔刀', '铅笔', '橡皮', '中性笔']"
5833,"['笔筒', '账本账册', '橡皮', '板夹', '便利贴']"
5834,"['圆珠笔', '活页本', 'CD包/册']"
5835,"['笔袋', '修正液', '无线装订本']"
5837,['复写纸']
5838,"['胶带', '螺旋本', '计算器', '号码机', '复写纸', '无线装订本', '便利贴']"
5839,"['胶棒', '软笔']"
5840,"['削笔刀', '修正液', '用友耗材']"
5841,['削笔刀']
5842,"['手提金库', '笔袋', '财务计算器', '书立', '胶棒', '剪刀', '复写纸', '资料架', '软笔', '板夹']"
5843,"['印章箱', '炭笔', '美工刀', '票据夹', 'CD包/册', '板夹']"
5844,"['印章箱', '票据夹']"
5845,['铅笔']
5846,"['档案袋', '板夹']"
5847,"['手提金库', '炭笔', '复写纸', '橡皮', '板夹']"
5848,['印章箱']
5849,"['支票夹', '剪刀', '中性笔']"
5850,['便利贴']
5851,"['电脑夹', '美工刀']"
5852,['无线装订本']
5853,"['台座系列', '分类文件夹']"
5854,"['圆珠笔', '剪刀', '账本账册', '活页本']"
5855,"['胶带', '证件卡', '电脑夹', '包装用品', '修正液', '铅笔', '无线装订本']"
5856,"['电脑夹', '毛笔']"
5857,"['包装用品', '会议记录本', '文件柜', '印台', '荧光笔', '圆珠笔', '剪刀', '铅笔', '仪尺', '修正带', '无线装订本', '台笔', 'CD包/册']"
5858,"['打孔器', '铅笔', '仪尺', '挂劳夹', '便利贴']"
5859,['胶带']
5860,"['档案盒', '档案袋', '胶棒', '圆珠笔', '活页本', '仪尺', '橡皮', '中性笔']"
5861,['票据夹']
5863,"['卡片袋', '钥匙管理', '荧光笔', '修正带', '中性笔']"
5864,"['胶带', '钥匙管理', '炭笔', '号码机', '无线装订本', '橡皮', '中性笔', '便利贴']"
5865,['POP笔']
5866,['中性笔']
5867,"['胶带', '无线装订本']"
5868,"['档案袋', '圆珠笔', '中性笔']"
5869,"['便签纸', '专用印章', '无线装订本']"
5870,"['印台', '圆珠笔']"
5871,"['订书机', '钥匙管理', '剪刀']"
5872,['便签纸']
5873,"['证书系列', '蜡笔', '印章箱', '分类文件夹', '板夹']"
5874,"['票据装订机', '水彩笔', '文件篮', '号码机', '杂志架', '中性笔']"
5875,['剪刀']
5876,"['资料册', '橡皮']"
5877,"['卡片袋', '修正液']"
5878,['圆珠笔']
5879,"['便签纸', '印章箱', '活页本']"
5880,"['卡片袋', '计算器', '无线装订本', '橡皮']"
5881,['铅笔']
5882,"['剪刀', '无线装订本']"
5883,['笔筒']
5884,['票夹']
5885,"['档案袋', '蜡笔', '打孔器', '活页本', '仪尺', '无线装订本', '便利贴']"
5886,"['电脑夹', '包装用品', '白板笔', '圆珠笔']"
5887,"['剪刀', '中性笔']"
5888,"['荧光笔', '圆珠笔', '活页本', '中性笔']"
5889,['炭笔']
5890,['卡片袋']
5891,"['票夹', '圆珠笔', '橡皮', '便利贴']"
5892,"['白板系列', '笔袋', '文件套', '圆珠笔', '打孔器', '毛笔', '便利贴']"
5893,['CD包/册']
5894,['蜡笔']
5895,"['便签纸', '电脑夹', '文件套', '图纸夹']"
5896,"['订书机', '螺旋本', '圆珠笔']"
5897,"['胶棒', '圆珠笔', '橡皮']"
5898,"['圆珠笔', '橡皮', '便利贴']"
5899,['CD包/册']
5900,"['凭证单据', '印台', '钥匙管理', '资料册', '仪尺', '无线装订本', '橡皮', '名片盒', '板夹', '中性笔', '便利贴']"
5901,"['蜡笔', '修正液', '软笔']"
5902,"['削笔刀', '会议记录本', '记号笔', '圆珠笔', '剪刀', '橡皮']"
5903,"['便签纸', '计算器', '板夹', '中性笔']"
5904,"['档案袋', '有孔文件夹', '螺旋本', '圆珠笔', '台笔']"
